0.078265	0.0802422	0.0267906	0.0557704	0.114747	0.0679011	-2.1267e-27	-8.02589e-26	1.01858e-23	-3.51671e-20	-5.0649e-18	4.65178e-18	0.956526	0.188154	0.124447	1.37919
0.0133023	0.0667927	-0.0684757	0.00176383	0.1058	-0.0536179	1.7416e-25	6.55977e-24	-4.95276e-22	5.94569e-19	4.93263e-17	-4.42416e-17	-0.212211	0.962645	0.0698711	0.826973
-0.453367	-0.262293	0.0272657	-0.572106	-0.410622	-0.319165	8.77646e-23	3.26415e-21	-6.57399e-20	4.87742e-18	8.32983e-17	-6.31296e-17	0.178293	0.114911	-0.286604	0.232299
-0.25868	0.315997	-0.162579	-0.402232	0.256368	-0.232786	1.92259e-20	6.91908e-19	-4.32478e-18	1.27895e-17	-6.31609e-18	-5.19177e-18	-0.0574475	-0.134498	0.709722	0.0831003
0.135879	-0.0490763	-0.604973	0.19192	0.274363	-0.643859	2.54691e-19	8.96431e-18	-3.5761e-17	-2.2828e-17	-4.02916e-17	-7.15234e-17	0.0622332	-0.0739976	-0.277713	0.0588074
-0.0146794	-0.474447	-0.0541714	0.435701	-0.479989	-0.228539	5.79776e-19	1.90423e-17	-2.84023e-17	-5.96284e-17	2.26386e-16	1.12403e-16	0.013617	0.031868	0.54598	0.0319665
-0.837384	0.0663822	-0.0289151	0.471478	0.209746	0.123632	5.02264e-18	1.45525e-16	-3.86152e-17	-1.04558e-16	5.69921e-17	1.6759e-15	0.0165274	-0.000626205	-0.108176	0.0187721
0.0266445	-0.270759	0.719834	0.0488864	0.451766	-0.44785	7.72364e-17	-2.8308e-17	-6.87705e-17	2.10153e-16	-2.3334e-16	-1.93503e-15	-0.0238666	-0.010962	0.00877554	0.00567361
0.025305	0.71779	0.281948	0.237571	-0.433075	-0.392199	3.1318e-18	-3.00552e-16	-3.73161e-16	5.465e-17	2.32392e-15	7.55389e-15	0.00598229	0.00251768	-0.0823785	0.00284308
-6.38793e-17	9.70711e-17	-1.05174e-17	1.14768e-16	-6.97409e-17	-1.00809e-16	0.244248	-0.0733882	0.751528	0.607457	-0.0315622	0.0127751	7.1868e-18	-1.70868e-18	-5.65733e-18	1.04345e-18
1.81122e-17	-1.64813e-17	3.15458e-17	-2.67644e-17	3.57683e-17	-8.83417e-18	0.966548	0.0454647	-0.234348	-0.0923614	0.0117112	-0.0114768	-2.7914e-18	-6.25203e-19	-3.09112e-18	3.09371e-19
4.84464e-18	1.23367e-16	1.39942e-16	4.45996e-17	1.13229e-17	-1.94075e-16	0.0760541	-0.155206	0.595306	-0.782867	0.0520623	-0.012089	-7.09877e-19	-6.69514e-18	-2.44345e-17	-7.15062e-19
2.01033e-16	2.22754e-16	7.58581e-17	-4.605e-17	-1.29847e-16	-1.80457e-16	-0.0152705	0.979094	0.159492	-0.0670992	0.104355	-0.0176575	-1.29919e-18	-8.60622e-18	-2.49728e-17	-4.14026e-18
-8.77271e-16	3.13966e-15	1.33867e-16	1.33123e-15	-1.88027e-15	-7.382e-16	-0.0103752	-0.0810301	-0.013467	0.0622659	0.699751	-0.706835	4.04896e-17	5.51629e-17	-4.48558e-16	-1.67489e-17
-7.41157e-16	5.30812e-15	8.65647e-16	2.23915e-15	-3.63826e-15	-1.91178e-15	-0.0018233	0.0571604	0.0166888	-0.0347212	-0.703999	-0.706846	6.14059e-17	1.41704e-16	-5.79571e-16	-3.11279e-17
