0	-0.00054956	0.000691787	-0.00363027	-0.00554167	-0.00204096	0.000382552	0	0	0	0.000173301	-0.00117271	-0.00158908	-0.0012825	0.00013397	-0.000710938	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	0.000218341	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.01009	-0.000630977	0.000669023	-0.00374427	-0.00577194	-0.002123	0.000358476	0	0	0	0.000101545	-0.00122703	-0.00164091	-0.00109016	0.000119053	-0.000806297	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	0.00018423	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.020103	-0.000630977	0.000669023	-0.00374427	-0.00594543	-0.00221578	0.000298412	0	0	0	8.08436e-05	-0.00131259	-0.00173279	-0.00109016	0.000119053	-0.000806297	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	0.000171783	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.030065	-0.000810591	0.000623152	-0.00400435	-0.00613739	-0.00232617	0.000256614	0	0	0	0.000100392	-0.00143852	-0.00183805	-0.00109016	0.000119053	-0.000806297	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	0.000174153	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.040094	-0.000810591	0.000623152	-0.00400435	-0.00635962	-0.00242917	0.000242855	0	0	0	0.000115321	-0.00156955	-0.00197594	-0.000342246	-6.2789e-06	-0.00127396	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	9.5882e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.05011	-0.000771777	0.000516684	-0.00409256	-0.00657589	-0.00255021	0.000225684	0	0	0	9.77685e-05	-0.00170674	-0.00209758	-0.000323353	-8.35042e-05	-0.00148664	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	8.54321e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.060098	-0.000771777	0.000516684	-0.00409256	-0.00678268	-0.00276041	0.000267862	0	0	0	6.63777e-05	-0.00190028	-0.00223529	-0.000413534	-0.000172428	-0.00176889	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	7.86131e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.070089	-0.000891893	0.000419814	-0.00438398	-0.00678268	-0.00276041	0.000267862	0	0	0	8.83432e-06	-0.00196961	-0.00229781	-0.000517834	-0.000165197	-0.00194792	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	6.89294e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.080098	-0.000891893	0.000419814	-0.00438398	-0.00682615	-0.00293757	0.000303258	0	0	0	-3.20132e-05	-0.00199146	-0.00233655	-0.000486793	-0.000146856	-0.00200022	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	3.86956e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.090097	-0.000891893	0.000419814	-0.00438398	-0.00693078	-0.00309428	0.000379809	0	0	0	-0.00014604	-0.00194064	-0.00230254	-0.000299028	-9.99006e-05	-0.00197236	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-1.80774e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.100076	-0.00112022	0.000323262	-0.00430161	-0.00714071	-0.00332739	0.000583992	0	0	0	-0.000292975	-0.00183146	-0.00221752	-0.000181257	-0.000228812	-0.00208949	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-3.79368e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.110091	-0.00112022	0.000323262	-0.00430161	-0.00737773	-0.00346305	0.000681625	0	0	0	-0.000315559	-0.00170952	-0.00214766	-8.41716e-08	-0.000479639	-0.00225869	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	2.62779e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.120083	-0.0011061	0.000256259	-0.00450532	-0.00750217	-0.00365162	0.000684815	0	0	0	-0.000363533	-0.00149742	-0.00201528	7.85661e-05	-0.000653726	-0.00257478	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	3.43091e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.130071	-0.00118459	0.00022429	-0.00457346	-0.00750217	-0.00365162	0.000684815	0	0	0	-0.000336652	-0.00138555	-0.00199383	0.000111044	-0.000813584	-0.00285937	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	7.38187e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.14006	-0.00113756	0.000161651	-0.00482497	-0.00753103	-0.00375766	0.00070153	0	0	0	-0.000477833	-0.00128686	-0.00201882	0.000352322	-0.00106962	-0.00311818	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	7.12269e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.150078	-0.00113756	0.000161651	-0.00482497	-0.0076293	-0.00386764	0.000736808	0	0	0	-0.000544568	-0.00121684	-0.00206234	0.000569393	-0.00124964	-0.00322581	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	6.8303e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.160071	-0.00117183	0.000118478	-0.00500768	-0.00780827	-0.0039679	0.000778569	0	0	0	-0.000620318	-0.00118199	-0.00217238	0.000836345	-0.00134066	-0.00364647	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	2.74472e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.170059	-0.0011628	0.000117027	-0.00506198	-0.00792856	-0.00402775	0.000783577	0	0	0	-0.000731047	-0.00117225	-0.00234666	0.00083656	-0.00129481	-0.00401634	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-3.16152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.18009	-0.00111158	8.44381e-05	-0.00505455	-0.00792856	-0.00402775	0.000783577	0	0	0	-0.000923496	-0.00117493	-0.00256865	0.000843052	-0.00126192	-0.00430057	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000114499	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.190092	-0.00111158	8.44381e-05	-0.00505455	-0.00821781	-0.00411356	0.000647279	0	0	0	-0.00105482	-0.00118154	-0.00275312	0.00104125	-0.00120436	-0.00442943	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00019043	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.200101	-0.00111158	8.44381e-05	-0.00505455	-0.00821781	-0.00411356	0.000647279	0	0	0	-0.00117117	-0.00119264	-0.00292307	0.00124036	-0.00117226	-0.00444403	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000262426	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.210068	-0.000838802	1.68579e-05	-0.00502062	-0.00832004	-0.00416879	0.000655959	0	0	0	-0.00122778	-0.00119001	-0.00305325	0.00131022	-0.00107037	-0.00443994	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000326332	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.220087	-0.000608439	-5.11553e-05	-0.00494899	-0.00847285	-0.00424511	0.00067761	0	0	0	-0.00124483	-0.00117074	-0.0031627	0.0015687	-0.000682851	-0.00443039	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000468702	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.23007	-0.000608439	-5.11553e-05	-0.00494899	-0.00864625	-0.00432582	0.000736379	0	0	0	-0.00130609	-0.00112036	-0.00323558	0.00226243	-0.0004682	-0.00437687	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000613227	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.240095	-0.000476549	-0.000117229	-0.00493446	-0.00875762	-0.00441532	0.000853765	0	0	0	-0.00130609	-0.00112036	-0.00323558	0.00226243	-0.0004682	-0.00437687	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000621999	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.250066	-0.000405441	-0.000176706	-0.00496058	-0.0088523	-0.0044951	0.000942194	0	0	0	-0.00161074	-0.000855162	-0.00356217	0.00339207	-9.14485e-05	-0.0043664	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.000931479	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.26009	-0.000405441	-0.000176706	-0.00496058	-0.00892955	-0.00455705	0.00102162	0	0	0	-0.0016815	-0.000681395	-0.00373654	0.00360724	0.000162669	-0.00462268	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00105166	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.27009	-0.000405441	-0.000176706	-0.00496058	-0.0089968	-0.00462916	0.00109106	0	0	0	-0.00178503	-0.00050629	-0.00389645	0.00369768	0.000336796	-0.00494937	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00114731	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.280098	-0.000405441	-0.000176706	-0.00496058	-0.00903375	-0.00468511	0.00111092	0	0	0	-0.00184451	-0.00032072	-0.00410836	0.00407455	0.000384481	-0.00531056	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00123963	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.290098	-0.000145321	-0.000322416	-0.0051491	-0.00907466	-0.00477679	0.00115041	0	0	0	-0.00189314	-0.000145857	-0.00429323	0.00421735	0.000541817	-0.00548011	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00132826	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.300097	-5.36269e-05	-0.000348846	-0.00522621	-0.00907466	-0.00477679	0.00115041	0	0	0	-0.00202838	9.29754e-05	-0.0045118	0.00435138	0.000668633	-0.00567816	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00142088	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.310075	-3.32674e-05	-0.000370804	-0.00526197	-0.00908991	-0.00493912	0.00122849	0	0	0	-0.00202838	9.29754e-05	-0.0045118	0.00453819	0.000723989	-0.00571498	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.0014652	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.320082	-2.27416e-05	-0.000380844	-0.00530882	-0.00908991	-0.00493912	0.00122849	0	0	0	-0.0024065	0.000403739	-0.00470897	0.00478597	0.000818832	-0.00568821	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00160398	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.330065	-7.90167e-06	-0.00039951	-0.00535084	-0.0091045	-0.00501467	0.00129874	0	0	0	-0.00258464	0.000541858	-0.00478947	0.00502827	0.000878135	-0.00565317	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00169022	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.340072	-3.55977e-05	-0.000405933	-0.00536574	-0.00915783	-0.00507883	0.00137074	0	0	0	-0.00277305	0.00066565	-0.00486394	0.00565386	0.000717309	-0.00564322	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.0017674	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.350062	-1.94242e-05	-0.000423112	-0.00538607	-0.00931308	-0.00522807	0.00151568	0	0	0	-0.00277305	0.00066565	-0.00486394	0.00565386	0.000717309	-0.00564322	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00177251	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.36009	8.21275e-06	-0.000448608	-0.00539077	-0.0093856	-0.00530486	0.00158654	0	0	0	-0.00312903	0.000917248	-0.00517389	0.00565386	0.000717309	-0.00564322	-0.000111356	0.397725	0.247435	-0.131857	-1.56687	1.42872	0	-0.00187446	0	0	0	0	0	0	0	0	0	0	0	0	0	
