0.000146746	-7.97524e-06	0.000160583	-0.00017089	-0.000230442	-0.000229192	-0.000611674	0.000535373	-0.00040184	0.00010222	0.000340911	-0.000535178	2.88777	-2.99911e+31	1.60014e-14	
0.000174761	3.44023e-06	0.000148371	-0.00017423	-0.000229459	-0.000213531	-0.000731263	0.000303164	-0.000367225	0.000108333	0.000337334	-0.000521589	2.88777	-2.99911e+31	1.60014e-14	
0.000176312	1.67334e-05	0.000161736	-0.000183765	-0.000246833	-0.000212759	-0.000731263	0.000303164	-0.000367225	0.000127551	0.000334645	-0.000549964	2.88777	-2.99911e+31	1.60014e-14	
0.000176312	1.67334e-05	0.000161736	-0.000183765	-0.000246833	-0.000212759	-0.000524941	0.000604857	4.06676e-05	0.000160745	0.00034435	-0.000567971	2.88777	-2.99911e+31	1.60014e-14	
0.000176312	1.67334e-05	0.000161736	-0.000196427	-0.000276365	-0.000217748	-0.00040417	0.000626925	-1.73002e-05	0.000148137	0.000337438	-0.000591542	2.88777	-2.99911e+31	1.60014e-14	
0.000109136	7.96169e-06	8.2023e-05	-0.000196427	-0.000276365	-0.000217748	-0.00040417	0.000626925	-1.73002e-05	0.000150396	0.000345542	-0.000610527	2.88777	-2.99911e+31	1.60014e-14	
0.000109136	7.96169e-06	8.2023e-05	-0.000244322	-0.000312397	-0.000172318	-0.000279212	6.32202e-05	-0.000281429	0.000146043	0.000360266	-0.000600036	2.88777	-2.99911e+31	1.60014e-14	
0.000117959	2.51592e-05	0.000101677	-0.000208115	-0.000282359	-0.00017175	-0.000211048	3.0062e-05	-0.00020123	0.00013838	0.000372666	-0.000598814	2.88777	-2.99911e+31	1.60014e-14	
0.000179768	5.79326e-06	0.0001292	-0.000208115	-0.000282359	-0.00017175	-0.000277373	-0.000298454	-0.000331808	0.00013838	0.000372666	-0.000598814	2.88777	-2.99911e+31	1.60014e-14	
0.000179768	5.79326e-06	0.0001292	-0.000208115	-0.000282359	-0.00017175	-0.000509995	1.97911e-05	-0.000243003	0.000103625	0.000384478	-0.000608047	2.88777	-2.99911e+31	1.60014e-14	
0.000167729	1.38415e-05	0.000157191	-0.000227122	-0.000305272	-0.000203197	-0.000511194	0.000245054	-7.45028e-05	7.71023e-05	0.000387705	-0.000596121	2.88777	-2.99911e+31	1.60014e-14	
0.000144125	9.69667e-06	0.00015144	-0.000227122	-0.000305272	-0.000203197	-0.000511194	0.000245054	-7.45028e-05	4.61114e-05	0.00037937	-0.000590303	2.88777	-2.99911e+31	1.60014e-14	
0.000112772	-1.00642e-06	0.000121728	-0.000227122	-0.000305272	-0.000203197	-0.000645393	0.000461826	0.000157304	3.70536e-05	0.000374247	-0.0005875	2.88777	-2.99911e+31	1.60014e-14	
