-0.0990349	-0.0333145	-0.0508317	-0.0500994	-0.060616	-0.145906	-0.0935706	-0.101893	-0.0200596	-0.0182426	-0.0670554	0.0553767	-0.0894335	0.0157169	0.0814603	
-0.0990349	-0.0333145	-0.0508317	-0.0534833	-0.0646676	-0.149	-0.0974965	-0.10693	-0.0202612	-0.0182426	-0.0670554	0.0553767	-0.0984195	0.0178211	0.0920782	
-0.109567	-0.0374155	-0.0559953	-0.0589011	-0.0711036	-0.154128	-0.0974965	-0.10693	-0.0202612	-0.0182426	-0.0670554	0.0553767	-0.103715	0.019285	0.0990008	
-0.133372	-0.046905	-0.0685588	-0.063086	-0.0759845	-0.158012	-0.0974965	-0.10693	-0.0202612	-0.0220087	-0.071997	0.0632796	-0.109076	0.020683	0.105837	
-0.141149	-0.0501232	-0.0726944	-0.0680066	-0.081229	-0.162346	-0.112283	-0.126988	-0.0200455	-0.0315584	-0.087656	0.0821481	-0.109076	0.020683	0.105837	
-0.149204	-0.0536848	-0.0773911	-0.0680066	-0.081229	-0.162346	-0.117188	-0.133643	-0.0198284	-0.035399	-0.0936569	0.0894192	-0.121257	0.0239112	0.120051	
-0.161518	-0.0595211	-0.0852362	-0.0800773	-0.0923951	-0.172781	-0.117188	-0.133643	-0.0198284	-0.035399	-0.0936569	0.0894192	-0.121257	0.0239112	0.120051	
-0.179802	-0.0683039	-0.0974215	-0.0863426	-0.0982987	-0.178492	-0.117188	-0.133643	-0.0198284	-0.046098	-0.110141	0.108192	-0.121257	0.0239112	0.120051	
-0.179802	-0.0683039	-0.0974215	-0.0940963	-0.107201	-0.18701	-0.136011	-0.158501	-0.0196017	-0.0508498	-0.118189	0.116473	-0.135228	0.0284917	0.139775	
-0.189666	-0.0728244	-0.104013	-0.0996225	-0.113562	-0.193341	-0.136011	-0.158501	-0.0196017	-0.0558872	-0.126492	0.124938	-0.135228	0.0284917	0.139775	
-0.199829	-0.0772911	-0.110782	-0.105476	-0.119868	-0.200201	-0.147189	-0.173565	-0.0195351	-0.0611527	-0.13508	0.133585	-0.135228	0.0284917	0.139775	
-0.210293	-0.0816429	-0.11761	-0.111623	-0.126268	-0.207287	-0.152968	-0.178642	-0.0191863	-0.0667077	-0.144024	0.14239	-0.151834	0.0354978	0.167442	
-0.22556	-0.0878031	-0.127391	-0.117995	-0.132669	-0.214759	-0.152968	-0.178642	-0.0191863	-0.0667077	-0.144024	0.14239	-0.157238	0.037959	0.17639	
-0.236155	-0.0918768	-0.13404	-0.124548	-0.139137	-0.22225	-0.152968	-0.178642	-0.0191863	-0.0825329	-0.167252	0.164691	-0.157238	0.037959	0.17639	
-0.246981	-0.0958225	-0.140704	-0.134372	-0.148442	-0.233558	-0.152968	-0.178642	-0.0191863	-0.0825329	-0.167252	0.164691	-0.169015	0.0428973	0.194921	
-0.257824	-0.0996848	-0.147498	-0.14129	-0.154815	-0.241464	-0.180387	-0.208161	-0.0187428	-0.0969243	-0.187385	0.183304	-0.178448	0.0463676	0.208671	
-0.268674	-0.10339	-0.154335	-0.148152	-0.161085	-0.249646	-0.180387	-0.208161	-0.0187428	-0.104479	-0.19807	0.192929	-0.18535	0.0487403	0.218625	
-0.28466	-0.108498	-0.16449	-0.155084	-0.167421	-0.257848	-0.180387	-0.208161	-0.0187428	-0.112265	-0.209176	0.202651	-0.192497	0.0511963	0.228681	
-0.295248	-0.11201	-0.171369	-0.162148	-0.173583	-0.26611	-0.180387	-0.208161	-0.0187428	-0.124671	-0.225933	0.217142	-0.199832	0.0538513	0.23897	
-0.295248	-0.11201	-0.171369	-0.169526	-0.179742	-0.274853	-0.205094	-0.24383	-0.0205217	-0.124671	-0.225933	0.217142	-0.199832	0.0538513	0.23897	
-0.315495	-0.118903	-0.184786	-0.181302	-0.18883	-0.289722	-0.205094	-0.24383	-0.0205217	-0.143989	-0.249687	0.237352	-0.218088	0.0608446	0.265219	
-0.325535	-0.122488	-0.191875	-0.189795	-0.195031	-0.300819	-0.218925	-0.266129	-0.0229812	-0.154068	-0.261854	0.247611	-0.218088	0.0608446	0.265219	
-0.335337	-0.126201	-0.199341	-0.197948	-0.201054	-0.311026	-0.224038	-0.275159	-0.024263	-0.154068	-0.261854	0.247611	-0.218088	0.0608446	0.265219	
-0.349555	-0.131562	-0.210188	-0.205656	-0.207003	-0.320461	-0.224038	-0.275159	-0.024263	-0.173538	-0.28648	0.267935	-0.233474	0.0660832	0.286617	
-0.358933	-0.135214	-0.217306	-0.212843	-0.212921	-0.329215	-0.23307	-0.293007	-0.026673	-0.188401	-0.304965	0.283064	-0.233474	0.0660832	0.286617	
-0.367781	-0.138866	-0.22415	-0.219703	-0.218686	-0.338287	-0.236898	-0.301706	-0.0281158	-0.188401	-0.304965	0.283064	-0.263352	0.0763239	0.337287	
-0.367781	-0.138866	-0.22415	-0.229386	-0.226521	-0.352466	-0.242403	-0.31455	-0.0297742	-0.210415	-0.330656	0.305028	-0.263352	0.0763239	0.337287	
-0.367781	-0.138866	-0.22415	-0.235635	-0.231688	-0.362331	-0.242403	-0.31455	-0.0297742	-0.221756	-0.344184	0.318807	-0.263352	0.0763239	0.337287	
-0.392747	-0.149185	-0.24268	-0.241421	-0.236896	-0.371875	-0.248208	-0.33053	-0.0321158	-0.221756	-0.344184	0.318807	-0.290915	0.0868267	0.395312	
-0.392747	-0.149185	-0.24268	-0.246186	-0.242551	-0.379218	-0.250388	-0.336814	-0.0323347	-0.254871	-0.383219	0.361015	-0.290915	0.0868267	0.395312	
-0.40999	-0.157946	-0.257058	-0.25054	-0.248222	-0.386062	-0.252387	-0.343307	-0.0326153	-0.254871	-0.383219	0.361015	-0.306426	0.0920781	0.430439	
-0.40999	-0.157946	-0.257058	-0.25457	-0.253995	-0.392516	-0.253649	-0.348593	-0.0321725	-0.283448	-0.416929	0.393347	-0.306426	0.0920781	0.430439	
-0.42125	-0.165431	-0.26739	-0.259848	-0.262254	-0.401245	-0.253649	-0.348593	-0.0321725	-0.29912	-0.434716	0.408869	-0.330422	0.097122	0.480182	
-0.42125	-0.165431	-0.26739	-0.262683	-0.267806	-0.406498	-0.254202	-0.358578	-0.0307039	-0.315232	-0.452619	0.423884	-0.330422	0.097122	0.480182	
-0.42125	-0.165431	-0.26739	-0.264753	-0.273392	-0.411463	-0.253804	-0.36287	-0.0307065	-0.330826	-0.468816	0.436994	-0.34152	0.0978219	0.501217	
-0.436415	-0.177492	-0.281289	-0.266353	-0.278725	-0.416232	-0.252977	-0.367044	-0.0308635	-0.345179	-0.482407	0.447619	-0.34152	0.0978219	0.501217	
-0.439558	-0.180498	-0.284334	-0.266353	-0.278725	-0.416232	-0.251641	-0.371147	-0.0311916	-0.345179	-0.482407	0.447619	-0.364121	0.0981228	0.542149	
-0.442397	-0.182865	-0.286513	-0.267338	-0.28402	-0.420711	-0.249993	-0.375192	-0.0316878	-0.345179	-0.482407	0.447619	-0.383451	0.100057	0.584624	
-0.445135	-0.184455	-0.287659	-0.268003	-0.29667	-0.430693	-0.248068	-0.379283	-0.0323422	-0.345179	-0.482407	0.447619	-0.389659	0.101369	0.600344	
-0.447672	-0.185459	-0.287959	-0.267543	-0.301936	-0.434274	-0.248068	-0.379283	-0.0323422	-0.345179	-0.482407	0.447619	-0.396294	0.102532	0.616025	
-0.45069	-0.186862	-0.287904	-0.266686	-0.307236	-0.437625	-0.248068	-0.379283	-0.0323422	-0.423537	-0.549681	0.495182	-0.408998	0.101231	0.63641	
-0.45195	-0.189823	-0.289265	-0.26542	-0.312526	-0.44063	-0.240676	-0.393555	-0.0352721	-0.437027	-0.560961	0.502232	-0.408998	0.101231	0.63641	
-0.452598	-0.193569	-0.290849	-0.26542	-0.312526	-0.44063	-0.240676	-0.393555	-0.0352721	-0.437027	-0.560961	0.502232	-0.433438	0.0975667	0.672338	
-0.452813	-0.197542	-0.292339	-0.261696	-0.3232	-0.445763	-0.236484	-0.402314	-0.0372783	-0.437027	-0.560961	0.502232	-0.450594	0.0944405	0.696062	
-0.452748	-0.201307	-0.293457	-0.257813	-0.33092	-0.448628	-0.231717	-0.407843	-0.0378457	-0.484401	-0.612765	0.534758	-0.462485	0.0916909	0.71251	
-0.45242	-0.204493	-0.293844	-0.25462	-0.33604	-0.450397	-0.227575	-0.411191	-0.0378078	-0.484401	-0.612765	0.534758	-0.462485	0.0916909	0.71251	
-0.45242	-0.204493	-0.293844	-0.250822	-0.341219	-0.451806	-0.227575	-0.411191	-0.0378078	-0.514695	-0.647309	0.554442	-0.501022	0.0788492	0.760774	
-0.451839	-0.206671	-0.293177	-0.250822	-0.341219	-0.451806	-0.227575	-0.411191	-0.0378078	-0.53041	-0.664732	0.563386	-0.501022	0.0788492	0.760774	
-0.448258	-0.214475	-0.292347	-0.24224	-0.351284	-0.453591	-0.227575	-0.411191	-0.0378078	-0.545614	-0.682158	0.571939	-0.534473	0.065547	0.798266	
-0.445953	-0.21837	-0.291883	-0.237391	-0.356246	-0.453816	-0.227575	-0.411191	-0.0378078	-0.545614	-0.682158	0.571939	-0.534473	0.065547	0.798266	
-0.443401	-0.220873	-0.290226	-0.229491	-0.363161	-0.453174	-0.227575	-0.411191	-0.0378078	-0.545614	-0.682158	0.571939	-0.549759	0.0587658	0.813902	
-0.440568	-0.222579	-0.28787	-0.223769	-0.367555	-0.452546	-0.227575	-0.411191	-0.0378078	-0.545614	-0.682158	0.571939	-0.565465	0.0519239	0.829377	
-0.435492	-0.225309	-0.284135	-0.217898	-0.3713	-0.452342	-0.227575	-0.411191	-0.0378078	-0.604125	-0.750014	0.608111	-0.593531	0.0398256	0.858603	
-0.430951	-0.227392	-0.281602	-0.21149	-0.374811	-0.451737	-0.227575	-0.411191	-0.0378078	-0.616955	-0.759688	0.614898	-0.593531	0.0398256	0.858603	
-0.42577	-0.229371	-0.279126	-0.204437	-0.378124	-0.450788	-0.227575	-0.411191	-0.0378078	-0.616955	-0.759688	0.614898	-0.610073	0.0316745	0.873838	
-0.419737	-0.231418	-0.276555	-0.196934	-0.381271	-0.448845	-0.227575	-0.411191	-0.0378078	-0.642051	-0.777117	0.627541	-0.627594	0.0220337	0.88899	
-0.413082	-0.233684	-0.273883	-0.185381	-0.385319	-0.445401	-0.227575	-0.411191	-0.0378078	-0.659508	-0.788787	0.636207	-0.627594	0.0220337	0.88899	
-0.405721	-0.236415	-0.271342	-0.185381	-0.385319	-0.445401	-0.227575	-0.411191	-0.0378078	-0.659508	-0.788787	0.636207	-0.674577	-0.00535555	0.923219	
-0.405721	-0.236415	-0.271342	-0.168179	-0.38932	-0.439423	-0.126941	-0.43777	-0.0120208	-0.659508	-0.788787	0.636207	-0.674577	-0.00535555	0.923219	
-0.384292	-0.24447	-0.265743	-0.159166	-0.390429	-0.435605	-0.116905	-0.437045	-0.00944448	-0.689535	-0.809824	0.652737	-0.674577	-0.00535555	0.923219	
-0.3748	-0.247957	-0.263367	-0.1502	-0.390992	-0.431374	-0.116905	-0.437045	-0.00944448	-0.698268	-0.815833	0.657683	-0.674577	-0.00535555	0.923219	
-0.3748	-0.247957	-0.263367	-0.140938	-0.391029	-0.426428	-0.116905	-0.437045	-0.00944448	-0.706951	-0.821481	0.662446	-0.744349	-0.0473352	0.970018	
-0.3748	-0.247957	-0.263367	-0.126976	-0.389939	-0.418053	-0.082642	-0.429555	-0.00282089	-0.715623	-0.826769	0.667176	-0.749849	-0.051167	0.977758	
-0.339483	-0.259151	-0.252582	-0.117013	-0.388256	-0.412381	-0.0719108	-0.426221	-0.00113133	-0.728098	-0.833608	0.674115	-0.755096	-0.0549371	0.985425	
-0.339483	-0.259151	-0.252582	-0.106654	-0.385951	-0.406798	-0.0719108	-0.426221	-0.00113133	-0.728098	-0.833608	0.674115	-0.760205	-0.0588152	0.992912	
-0.317501	-0.265032	-0.247245	-0.0958425	-0.383202	-0.400845	-0.0477655	-0.418517	0.0027291	-0.743499	-0.840291	0.683295	-0.760205	-0.0588152	0.992912	
-0.305164	-0.267883	-0.24436	-0.0958425	-0.383202	-0.400845	-0.0352121	-0.413815	0.00414356	-0.749855	-0.842301	0.687543	-0.760205	-0.0588152	0.992912	
-0.292327	-0.271285	-0.242194	-0.0732974	-0.376554	-0.38853	-0.0223457	-0.408555	0.00503472	-0.749855	-0.842301	0.687543	-0.782508	-0.0744317	1.01493	
-0.292327	-0.271285	-0.242194	-0.056808	-0.370627	-0.379286	-0.00312186	-0.400145	0.00542951	-0.749855	-0.842301	0.687543	-0.787943	-0.079621	1.0224	
-0.26185	-0.27926	-0.239185	-0.0454732	-0.365991	-0.372897	0.0103366	-0.393796	0.00480711	-0.749855	-0.842301	0.687543	-0.787943	-0.079621	1.0224	
-0.24884	-0.28209	-0.237861	-0.0343154	-0.360833	-0.366518	0.0241282	-0.387158	0.00367731	-0.749855	-0.842301	0.687543	-0.791967	-0.0859451	1.03023	
-0.24884	-0.28209	-0.237861	-0.0343154	-0.360833	-0.366518	0.0382214	-0.380212	0.00209907	-0.769363	-0.845206	0.709924	-0.791967	-0.0859451	1.03023	
-0.222261	-0.287312	-0.234834	-0.0343154	-0.360833	-0.366518	0.0521589	-0.373044	-1.65869e-05	-0.770959	-0.844847	0.714412	-0.792161	-0.0906779	1.0367	
-0.222261	-0.287312	-0.234834	-0.0235145	-0.35533	-0.360173	0.0662249	-0.365628	-0.0025772	-0.770959	-0.844847	0.714412	-0.792372	-0.0934196	1.04009	
-0.208923	-0.289522	-0.233158	0.0129132	-0.334036	-0.339779	0.0662249	-0.365628	-0.0025772	-0.770959	-0.844847	0.714412	-0.792372	-0.0934196	1.04009	
-0.208923	-0.289522	-0.233158	0.0231315	-0.327065	-0.333703	0.101285	-0.347534	-0.0116076	-0.770959	-0.844847	0.714412	-0.790708	-0.098738	1.04765	
-0.165133	-0.294418	-0.227782	0.0231315	-0.327065	-0.333703	0.115871	-0.340299	-0.017543	-0.77723	-0.838282	0.733333	-0.788336	-0.099993	1.05064	
-0.152347	-0.293881	-0.225149	0.0428495	-0.312443	-0.322274	0.115871	-0.340299	-0.017543	-0.77723	-0.838282	0.733333	-0.788336	-0.099993	1.05064	
-0.152347	-0.293881	-0.225149	0.0523266	-0.304768	-0.316883	0.145055	-0.326373	-0.034481	-0.77723	-0.838282	0.733333	-0.788336	-0.099993	1.05064	
-0.152347	-0.293881	-0.225149	0.0658588	-0.29368	-0.308921	0.145055	-0.326373	-0.034481	-0.779973	-0.826055	0.750208	-0.776942	-0.101742	1.05803	
-0.126786	-0.290757	-0.217799	0.0764147	-0.286529	-0.303337	0.145055	-0.326373	-0.034481	-0.779973	-0.826055	0.750208	-0.765754	-0.102459	1.06383	
-0.0964024	-0.290744	-0.211195	0.087853	-0.279366	-0.298092	0.145055	-0.326373	-0.034481	-0.779973	-0.826055	0.750208	-0.765754	-0.102459	1.06383	
-0.0842915	-0.29091	-0.20921	0.087853	-0.279366	-0.298092	0.210683	-0.296277	-0.08523	-0.778832	-0.812443	0.765694	-0.753368	-0.100967	1.06849	
-0.0723506	-0.288406	-0.205908	0.087853	-0.279366	-0.298092	0.225548	-0.288307	-0.0944012	-0.778616	-0.807035	0.771023	-0.753368	-0.100967	1.06849	
-0.0599968	-0.285877	-0.202483	0.087853	-0.279366	-0.298092	0.225548	-0.288307	-0.0944012	-0.777681	-0.79856	0.778729	-0.746014	-0.0994308	1.07074	
-0.0472415	-0.283214	-0.198981	0.133978	-0.24623	-0.280321	0.225548	-0.288307	-0.0944012	-0.777055	-0.79241	0.784061	-0.73825	-0.0975602	1.07302	
-0.0290769	-0.279056	-0.194024	0.141723	-0.238358	-0.277309	0.270117	-0.267269	-0.128237	-0.777055	-0.79241	0.784061	-0.73825	-0.0975602	1.07302	
-0.0174469	-0.27568	-0.190358	0.149072	-0.230223	-0.273547	0.282243	-0.259979	-0.135618	-0.777055	-0.79241	0.784061	-0.718294	-0.0926798	1.07825	
-0.00652596	-0.272029	-0.186474	0.156446	-0.22223	-0.269226	0.293888	-0.252679	-0.142425	-0.776395	-0.772016	0.800566	-0.718294	-0.0926798	1.07825	
0.00403074	-0.268276	-0.182581	0.156446	-0.22223	-0.269226	0.293888	-0.252679	-0.142425	-0.775412	-0.764832	0.806068	-0.701682	-0.0891588	1.08168	
0.00403074	-0.268276	-0.182581	0.170953	-0.206471	-0.260264	0.315627	-0.236524	-0.152871	-0.775412	-0.764832	0.806068	-0.693209	-0.0875387	1.08325	
0.0149546	-0.264563	-0.178934	0.180583	-0.194866	-0.253848	0.324965	-0.231113	-0.159123	-0.769918	-0.746391	0.819782	-0.693209	-0.0875387	1.08325	
0.0430513	-0.255261	-0.170858	0.186924	-0.186787	-0.249437	0.336847	-0.225231	-0.168727	-0.769918	-0.746391	0.819782	-0.684247	-0.0858882	1.08474	
0.0550561	-0.250652	-0.166874	0.186924	-0.186787	-0.249437	0.336847	-0.225231	-0.168727	-0.763379	-0.728474	0.831767	-0.665238	-0.0825225	1.08722	
0.0668243	-0.245593	-0.162539	0.193293	-0.178978	-0.244819	0.350457	-0.215132	-0.179814	-0.763379	-0.728474	0.831767	-0.665238	-0.0825225	1.08722	
0.0778857	-0.240334	-0.158024	0.193293	-0.178978	-0.244819	0.356427	-0.209487	-0.184868	-0.763379	-0.728474	0.831767	-0.639977	-0.0798972	1.0892	
0.0880696	-0.235152	-0.153473	0.221232	-0.16482	-0.228056	0.361956	-0.202988	-0.189204	-0.763379	-0.728474	0.831767	-0.629469	-0.0795533	1.08959	
0.102423	-0.230783	-0.14811	0.229294	-0.16097	-0.223429	0.368109	-0.194474	-0.1922	-0.741084	-0.681308	0.861637	-0.619032	-0.0797267	1.08971	
0.112331	-0.227858	-0.144648	0.229294	-0.16097	-0.223429	0.368109	-0.194474	-0.1922	-0.733532	-0.668568	0.868643	-0.608683	-0.0802604	1.08944	
0.122588	-0.223981	-0.140972	0.244305	-0.152167	-0.214477	0.383098	-0.171667	-0.197972	-0.725098	-0.655309	0.875591	-0.608683	-0.0802604	1.08944	
0.132935	-0.218985	-0.136956	0.251415	-0.147378	-0.210059	0.388316	-0.163855	-0.200382	-0.725098	-0.655309	0.875591	-0.608683	-0.0802604	1.08944	
0.143242	-0.213175	-0.132709	0.258139	-0.142329	-0.205664	0.393775	-0.155279	-0.202981	-0.715776	-0.641719	0.882463	-0.574912	-0.085524	1.08477	
0.15336	-0.207314	-0.128408	0.267356	-0.134859	-0.199468	0.398439	-0.147238	-0.205287	-0.695368	-0.613953	0.895699	-0.566687	-0.0868084	1.08212	
0.15336	-0.207314	-0.128408	0.267356	-0.134859	-0.199468	0.403104	-0.138419	-0.207609	-0.695368	-0.613953	0.895699	-0.566687	-0.0868084	1.08212	
0.177377	-0.192788	-0.117765	0.277712	-0.11982	-0.191834	0.403104	-0.138419	-0.207609	-0.695368	-0.613953	0.895699	-0.548345	-0.0960351	1.0713	
0.186644	-0.18578	-0.113096	0.282211	-0.111021	-0.188245	0.412621	-0.119938	-0.213457	-0.695368	-0.613953	0.895699	-0.548345	-0.0960351	1.0713	
0.196273	-0.178796	-0.108171	0.286549	-0.101957	-0.184481	0.415072	-0.113319	-0.215806	-0.695368	-0.613953	0.895699	-0.541438	-0.0991936	1.06766	
0.205876	-0.171672	-0.103051	0.2909	-0.092699	-0.18076	0.416825	-0.106335	-0.218145	-0.63229	-0.535446	0.926446	-0.535999	-0.108239	1.06369	
0.214869	-0.164382	-0.0977759	0.29702	-0.0789217	-0.174864	0.418032	-0.0990747	-0.220511	-0.63229	-0.535446	0.926446	-0.532921	-0.116011	1.06111	
0.227654	-0.153744	-0.0902418	0.29702	-0.0789217	-0.174864	0.41972	-0.0919558	-0.223109	-0.63229	-0.535446	0.926446	-0.532921	-0.116011	1.06111	
0.23733	-0.14593	-0.0848233	0.30469	-0.0597563	-0.166211	0.41972	-0.0919558	-0.223109	-0.619185	-0.519706	0.932301	-0.523139	-0.129211	1.05469	
0.247545	-0.137978	-0.079283	0.30469	-0.0597563	-0.166211	0.423468	-0.0735867	-0.228003	-0.619185	-0.519706	0.932301	-0.523139	-0.129211	1.05469	
0.257732	-0.129849	-0.0736411	0.30469	-0.0597563	-0.166211	0.424063	-0.0654086	-0.22988	-0.556066	-0.452502	0.948143	-0.510451	-0.139333	1.04865	
0.267609	-0.124398	-0.0688825	0.315795	-0.0323532	-0.155354	0.424826	-0.0560065	-0.232372	-0.541478	-0.436966	0.951673	-0.510451	-0.139333	1.04865	
0.276757	-0.120593	-0.0649668	0.315795	-0.0323532	-0.155354	0.424617	-0.0472304	-0.235645	-0.519488	-0.412298	0.958976	-0.497181	-0.155127	1.04217	
0.284976	-0.117018	-0.0614808	0.324111	-0.0104639	-0.146146	0.424617	-0.0472304	-0.235645	-0.503551	-0.394542	0.964059	-0.494246	-0.164389	1.03994	
0.303417	-0.107311	-0.0529573	0.326244	0.00188014	-0.140923	0.424617	-0.0472304	-0.235645	-0.503551	-0.394542	0.964059	-0.490743	-0.173262	1.03707	
0.303417	-0.107311	-0.0529573	0.328497	0.014316	-0.135423	0.424617	-0.0472304	-0.235645	-0.468982	-0.358156	0.972672	-0.481527	-0.188508	1.0302	
0.311236	-0.102902	-0.0492627	0.328497	0.014316	-0.135423	0.41973	-0.00953863	-0.248972	-0.450192	-0.339092	0.976395	-0.481527	-0.188508	1.0302	
0.319259	-0.0960036	-0.0444974	0.330964	0.0263425	-0.130222	0.41973	-0.00953863	-0.248972	-0.450192	-0.339092	0.976395	-0.476423	-0.19563	1.0268	
0.327202	-0.0862506	-0.0384931	0.336327	0.0540327	-0.11809	0.418103	0.00941338	-0.25307	-0.450192	-0.339092	0.976395	-0.47017	-0.201996	1.02346	
0.334766	-0.0752851	-0.0315982	0.338418	0.0651295	-0.113306	0.418103	0.00941338	-0.25307	-0.382434	-0.270235	0.986221	-0.461481	-0.211555	1.01797	
0.3457	-0.0599731	-0.021519	0.34024	0.0759389	-0.108996	0.416823	0.0306502	-0.255042	-0.362514	-0.249749	0.988014	-0.461481	-0.211555	1.01797	
0.352133	-0.0498263	-0.0153547	0.341803	0.0863941	-0.104919	0.416823	0.0306502	-0.255042	-0.362514	-0.249749	0.988014	-0.448152	-0.222346	1.00968	
0.352133	-0.0498263	-0.0153547	0.342931	0.09658	-0.100859	0.410386	0.0545133	-0.253979	-0.362514	-0.249749	0.988014	-0.441254	-0.226892	1.0055	
0.362579	-0.0299106	-0.00510988	0.343629	0.10655	-0.0970975	0.407105	0.0636353	-0.252855	-0.362514	-0.249749	0.988014	-0.434529	-0.231011	1.00142	
0.367307	-0.0199363	-0.000122098	0.343629	0.10655	-0.0970975	0.403647	0.0718677	-0.251724	-0.362514	-0.249749	0.988014	-0.427982	-0.234697	0.997311	
0.371484	-0.00991884	0.00501114	0.343629	0.10655	-0.0970975	0.399512	0.0805124	-0.250018	-0.362514	-0.249749	0.988014	-0.418808	-0.239382	0.991017	
0.376828	0.00445654	0.0127764	0.343976	0.138224	-0.0854674	0.39521	0.0892989	-0.247577	-0.231167	-0.122181	0.987028	-0.418808	-0.239382	0.991017	
0.379885	0.0143557	0.0184704	0.343976	0.138224	-0.0854674	0.387163	0.0988168	-0.243752	-0.210638	-0.103347	0.985115	-0.406209	-0.244485	0.982438	
0.382221	0.0246172	0.0243811	0.34356	0.146851	-0.0822546	0.380215	0.104726	-0.240947	-0.190532	-0.0849682	0.982805	-0.406209	-0.244485	0.982438	
0.384372	0.0346004	0.0300391	0.34356	0.146851	-0.0822546	0.374626	0.110317	-0.238488	-0.170624	-0.0669159	0.980266	-0.394117	-0.248463	0.97384	
0.386353	0.043868	0.0351733	0.342107	0.167236	-0.0744978	0.369674	0.116726	-0.235412	-0.170624	-0.0669159	0.980266	-0.38839	-0.250015	0.969413	
0.387595	0.0525355	0.0397535	0.340315	0.182392	-0.0682924	0.36314	0.122639	-0.231633	-0.143002	-0.0422138	0.975401	-0.380901	-0.251923	0.963176	
0.38862	0.0645044	0.0463961	0.338845	0.189728	-0.06502	0.354989	0.128028	-0.226852	-0.119832	-0.0221521	0.962203	-0.380901	-0.251923	0.963176	
0.388849	0.0726095	0.0510399	0.337155	0.196866	-0.0618741	0.341516	0.134657	-0.218568	-0.119832	-0.0221521	0.962203	-0.37032	-0.255312	0.954369	
0.388526	0.0807833	0.0555406	0.334471	0.20683	-0.0574096	0.331506	0.139047	-0.213325	-0.119832	-0.0221521	0.962203	-0.365071	-0.257111	0.949817	
0.387727	0.0888597	0.0599818	0.334471	0.20683	-0.0574096	0.331506	0.139047	-0.213325	-0.087795	0.00431201	0.944669	-0.360599	-0.257619	0.946169	
