0.192763	0.0241967	0.0256348	0.175458	-0.105614	-0.0442905	0.00747852	-0.948162	-0.058319	-0.0349657	0.0169808	0.11713	0	0	0	2.12086
-0.22578	0.608707	-0.0314124	-0.0187492	0.615607	-0.174931	-0.15363	-0.0879491	-0.12979	-0.221909	0.245722	-0.0989079	0	0	0	1.46459
0.566721	0.283784	0.309387	0.489217	0.238805	0.0230034	0.162821	0.197884	-0.00328233	0.180776	-0.304768	0.120171	0	0	0	0.409709
-0.128513	-0.235991	0.441742	0.228605	0.175279	0.457812	0.184938	-0.0781831	0.249634	-0.222372	0.256063	-0.471627	0	0	0	0.13145
-0.383955	-0.060139	0.151911	-0.224748	0.32115	0.257651	0.117113	-0.134152	0.163806	-0.0773426	-0.623759	0.390192	0	0	0	0.0590508
0.0692283	-0.02531	0.0754046	0.202125	-0.21837	0.0502918	-0.0967515	0.165114	-0.163947	-0.817682	0.0692891	0.401129	0	0	0	0.0496629
0.318695	0.138039	-0.0755	-0.317705	-0.10307	-0.0729849	-0.120108	-0.0502413	0.0808145	-0.379108	-0.503026	-0.580132	0	0	0	0.0231835
0.451173	0.078195	0.0687691	-0.535722	0.114683	0.071204	0.130973	-0.00451886	0.496116	-0.0590018	0.358552	0.291605	0	0	0	0.017341
-0.166448	0.133204	-0.2888	0.152113	-0.101677	-0.310674	0.813267	0.00740599	0.218423	-0.16783	-0.02285	-0.0574131	0	0	0	0.00985953
-0.101331	-0.0824571	-0.197199	0.391508	0.0401614	-0.248953	-0.441736	0.00777514	0.724439	-0.0339254	-0.0695854	0.0343608	0	0	0	0.00391688
-0.229307	0.661154	0.154128	0.00883344	-0.557897	0.341879	-0.0657573	0.0075992	0.193529	0.126853	-0.000584669	0.0200865	0	0	0	0.00288822
-0.162131	-0.0396519	0.722675	-0.146539	-0.155965	-0.63453	-0.0107393	0.00249691	0.0328403	0.0143315	-0.00674502	-0.00169789	0	0	0	0.00111391
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
