-0	0.0714525	0.0521761	1e-06	0.00471521	-0.000858208	-0.00894386	-0.00197395	-0.00595941	-0.00267606	-0.00888649	0.0132337	0.00172349	-0.00479292	-0.00307799	-0.00755553	0.00909651	-0.001712	-0.00521769	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00123205	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.010097	0.00492895	-0.000559543	-0.00927215	-0.00197395	-0.00595941	-0.00267606	-0.00888649	0.0132337	0.00172349	-0.00486152	-0.00309612	-0.00777095	0.0103228	-0.00201626	-0.00576334	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00129453	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.020092	0.00492895	-0.000559543	-0.00927215	-0.00168412	-0.00564561	-0.00301677	-0.00888649	0.0132337	0.00172349	-0.00486152	-0.00309612	-0.00777095	0.0103228	-0.00201626	-0.00576334	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00132145	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.030091	0.00540078	-3.58295e-05	-0.00977204	-0.00168412	-0.00564561	-0.00301677	-0.00665309	0.00895062	-0.000644364	-0.00486152	-0.00309612	-0.00777095	0.0118172	-0.00238401	-0.00596181	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00164387	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.040119	0.00570961	0.000268744	-0.0100174	-0.00168412	-0.00564561	-0.00301677	-0.00614732	0.00836066	-0.000952129	-0.00496558	-0.00266144	-0.008878	0.0118172	-0.00238401	-0.00596181	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00171404	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.050104	0.00586657	0.000383193	-0.0101525	-0.00168412	-0.00564561	-0.00301677	-0.00573593	0.00794676	-0.00102418	-0.00496558	-0.00266144	-0.008878	0.0118172	-0.00238401	-0.00596181	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00172323	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.060159	0.00590241	0.000424143	-0.0102841	-0.00107395	-0.00505703	-0.00359814	-0.00573593	0.00794676	-0.00102418	-0.00495088	-0.00235832	-0.00925505	0.0152341	-0.00341023	-0.00549198	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00179412	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.070092	0.00580435	0.000394226	-0.0104086	-0.00107395	-0.00505703	-0.00359814	-0.00501769	0.00700749	-0.00104637	-0.00495088	-0.00235832	-0.00925505	0.0160923	-0.00368232	-0.00519395	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00176818	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.080117	0.00566035	0.000310663	-0.0105152	-0.00107395	-0.00505703	-0.00359814	-0.00501769	0.00700749	-0.00104637	-0.00495088	-0.00235832	-0.00925505	0.016904	-0.00394229	-0.00482739	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.00177715	0	-0	-0	-0	0	0	
-0	0.0714525	0.0521761	0.090092	0.00555475	0.000189157	-0.0106012	-0.00107395	-0.00505703	-0.00359814	-0.00447745	0.00448661	-0.00137911	-0.0049065	-0.00186068	-0.00977862	0.016904	-0.00394229	-0.00482739	0.215592	0.398548	0.297824	2.24249	-0.540581	-2.34666	0.215592	0.398548	0.197824	4842	0	0	-1	-1	0	-0	0.0018201	0	-0	-0	-0	0	0	
