0.100102	0.011016	0.0096033	0.00105101	0.0908564	0.00797726	-0.0164347	-0.010901	0.0128088	0.00946566	-0.000717209	0.00575076	-0.0162226	0.00638049	-0.000320075	-0.00915275	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.000940158	-0	0	-0	-0	-0	0	0
0.110209	0.011016	0.0096033	0.00105101	0.0908564	0.00797726	-0.0164347	-0.0109717	0.0132571	0.00970821	9.22361e-05	0.00529634	-0.0135291	0.00638049	-0.000320075	-0.00915275	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.000938934	-0	0	-0	-0	-0	0	0
0.120107	0.0114198	0.00989438	0.000786397	0.0961238	0.0081807	-0.0174956	-0.0109717	0.0132571	0.00970821	0.00076855	0.00472593	-0.0116129	0.00457163	-0.000599319	-0.00680113	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.000965753	-0	0	-0	-0	-0	0	0
0.130075	0.0131268	0.010345	0.000462898	0.104895	0.00969265	-0.0168434	-0.0109717	0.0132571	0.00970821	0.00140589	0.00431133	-0.0105036	0.00355936	-0.00084317	-0.00592671	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.000989749	-0	0	-0	-0	-0	0	0
0.140097	0.0144975	0.0108576	-7.59491e-06	0.104895	0.00969265	-0.0168434	-0.0112673	0.0134371	0.00938187	0.00140589	0.00431133	-0.0105036	0.00124136	-0.00162272	-0.00400139	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00110856	-0	0	-0	-0	-0	0	0
0.150108	0.015504	0.0114442	-0.000527369	0.107567	0.0105447	-0.0179612	-0.0112673	0.0134371	0.00938187	0.00272323	0.00349983	-0.00849096	0.00124136	-0.00162272	-0.00400139	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00116772	-0	0	-0	-0	-0	0	0
0.160076	0.0161098	0.0121079	-0.00113035	0.110684	0.011546	-0.0196534	-0.0112673	0.0134371	0.00938187	0.00329325	0.00317263	-0.00751332	0.000889272	-0.00187973	-0.00370831	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00136723	-0	0	-0	-0	-0	0	0
0.170094	0.0161098	0.0121079	-0.00113035	0.119626	0.0136487	-0.0179407	-0.0110465	0.0135691	0.00888905	0.00329325	0.00317263	-0.00751332	0.000889272	-0.00187973	-0.00370831	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00150279	-0	-0.000113263	-0	-0	-0	0	0
0.180082	0.0161252	0.0126734	-0.00172304	0.119626	0.0136487	-0.0179407	-0.00839572	0.0141127	0.00582632	0.00329325	0.00317263	-0.00751332	-0.000633073	-0.00239256	-0.00178452	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00156352	-0	-0.000493239	-0	-0	-0	0	0
0.190112	0.0168302	0.0136655	-0.00292046	0.122104	0.0145195	-0.0167732	-0.00807138	0.0139433	0.00499105	0.00389661	0.00236191	-0.00523154	-0.00164916	-0.00280477	-0.00113897	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00172433	-0	-0.000961194	-0	-0	-0	0	0
0.200118	0.0176755	0.0136496	-0.00344315	0.123503	0.0153516	-0.0173792	-0.0080259	0.0136609	0.004255	0.00432148	0.00159717	-0.00394133	-0.00248216	-0.00310559	-0.00104941	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00186573	-0	-0.00125388	-0	-0	-0	0	0
0.210118	0.01838	0.0136406	-0.00395229	0.123503	0.0153516	-0.0173792	-0.00802534	0.0133113	0.00350827	0.00432148	0.00159717	-0.00394133	-0.00332191	-0.00334887	-0.00112569	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0018365	-0	-0.00131262	-0	-0	-0	0	0
0.220156	0.01838	0.0136406	-0.00395229	0.124866	0.0160162	-0.0188324	-0.0076068	0.0128974	0.00249715	0.0049444	0.000679549	-0.003199	-0.00332191	-0.00334887	-0.00112569	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00186281	-0	-0.00157065	-0	-0	-0	0	0
0.230113	0.0182998	0.0139807	-0.00489799	0.131041	0.0181371	-0.0242539	-0.00701254	0.0128233	0.00187684	0.00517046	-0.000187411	-0.0023853	-0.00332191	-0.00334887	-0.00112569	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00183835	-0	-0.00158935	-0	-0	-0	0	0
0.240141	0.0183755	0.0141241	-0.00546839	0.131041	0.0181371	-0.0242539	-0.00642625	0.0128722	0.00131377	0.00517046	-0.000187411	-0.0023853	-0.00389721	-0.00275506	-0.00115673	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00203159	-0	-0.00260149	-0	-0	-0	0	0
0.250115	0.0189032	0.0142011	-0.0059697	0.134653	0.0182898	-0.0246542	-0.00589912	0.0130428	0.00088166	0.00517046	-0.000187411	-0.0023853	-0.00369279	-0.00219221	-0.000671443	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00206356	-0	-0.00292808	-0	-0	-0	0	0
0.260114	0.0197905	0.0142001	-0.0064784	0.134653	0.0182898	-0.0246542	-0.00543699	0.0132878	0.000542776	0.00517046	-0.000187411	-0.0023853	-0.00344031	-0.00180267	-0.00014499	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00206593	-0	-0.00325106	-0	-0	-0	0	0
0.270084	0.0201345	0.0142456	-0.00676261	0.136748	0.018006	-0.0229374	-0.00502407	0.0135639	0.000256524	0.0048766	-0.00127761	-0.000359617	-0.00344031	-0.00180267	-0.00014499	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00203802	-0	-0.00359885	-0	-0	-0	0	0
0.280066	0.0204499	0.0143087	-0.00710172	0.136748	0.018006	-0.0229374	-0.00460383	0.0139012	-3.02885e-05	0.0048766	-0.00127761	-0.000359617	-0.00279583	-0.00059582	0.00145746	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00207155	-0	-0.00368109	-0	-0	-0	0	0
0.290111	0.0206816	0.0143789	-0.00742153	0.139232	0.0178486	-0.0212869	-0.00433323	0.0140902	-0.00024223	0.00441893	-0.00155234	0.00160797	-0.00228834	0.000158591	0.00225488	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0021133	-0	-0.0037576	-0	-0	-0	0	0
0.300135	0.0207875	0.0144407	-0.00767652	0.14613	0.0176889	-0.0173662	-0.00433323	0.0140902	-0.00024223	0.00441893	-0.00155234	0.00160797	-0.00228834	0.000158591	0.00225488	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00199536	-0	-0.00482084	-0	-0	-0	0	0
0.310116	0.0207875	0.0144407	-0.00767652	0.14613	0.0176889	-0.0173662	-0.00364704	0.0144485	-0.000681	0.0039932	-0.00154754	0.00358737	-0.00132654	0.00195287	0.00325708	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00200243	-0	-0.0048358	-0	-0	-0	0	0
0.320161	0.0207175	0.0146233	-0.00788905	0.148926	0.0176236	-0.0162842	-0.00364704	0.0144485	-0.000681	0.0039932	-0.00154754	0.00358737	-0.00100064	0.00243976	0.00342006	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00205704	-0	-0.0048966	-0	-0	-0	0	0
0.330113	0.0211619	0.0148304	-0.00809814	0.154028	0.0174509	-0.0133581	-0.00364704	0.0144485	-0.000681	0.0039932	-0.00154754	0.00358737	-0.00100064	0.00243976	0.00342006	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00202967	-0	-0.0052278	-0	-0	-0	0	0
0.340122	0.0213892	0.0148871	-0.00811249	0.159539	0.0171806	-0.00744129	-0.00293888	0.0147865	-0.00107932	0.00413713	-0.00122774	0.00482764	-0.00100064	0.00243976	0.00342006	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00188305	-0	-0.00614732	-0	-0	-0	0	0
0.350121	0.0219013	0.0148165	-0.00815358	0.161073	0.0169976	-0.00532337	-0.0020442	0.0151903	-0.00181314	0.00413713	-0.00122774	0.00482764	2.2325e-05	0.00253527	0.0037875	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0018783	-0	-0.00640276	-0	-0	-0	0	0
0.36014	0.0223565	0.0146505	-0.00828482	0.161073	0.0169976	-0.00532337	-0.00155702	0.0153501	-0.0023273	0.00413713	-0.00122774	0.00482764	2.2325e-05	0.00253527	0.0037875	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00186652	-0	-0.00665	-0	-0	-0	0	0
0.37008	0.0225377	0.0143863	-0.00837813	0.161073	0.0169976	-0.00532337	-0.00106856	0.015409	-0.00292423	0.00413713	-0.00122774	0.00482764	0.00107235	0.00149316	0.00467161	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00186942	-0	-0.00673009	-0	-0	-0	0	0
0.380072	0.0226837	0.0139726	-0.00846277	0.162942	0.0165148	-0.00184523	-0.00057917	0.0154304	-0.00358897	0.00522869	-0.000397717	0.00581656	0.00107235	0.00149316	0.00467161	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00176272	-0	-0.00689058	-0	-0	-0	0	0
0.390111	0.0226837	0.0139726	-0.00846277	0.1635	0.0162964	-0.000318349	-9.5544e-05	0.0154875	-0.00420199	0.00522869	-0.000397717	0.00581656	0.00107235	0.00149316	0.00467161	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00169201	-0	-0.00694143	-0	-0	-0	0	0
0.400135	0.0226837	0.0139726	-0.00846277	0.163891	0.0156303	0.00312005	0.000824493	0.0158332	-0.00518592	0.00628588	0.0011553	0.00756311	0.00107235	0.00149316	0.00467161	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00164688	-0	-0.00695148	-0	-0	-0	0	0
0.410115	0.0236179	0.0131394	-0.00807308	0.163891	0.0156303	0.00312005	0.00144819	0.0161897	-0.0058263	0.00628588	0.0011553	0.00756311	0.00107235	0.00149316	0.00467161	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00158863	-0	-0.00701269	-0	-0	-0	0	0
0.420159	0.0238968	0.0130019	-0.00781052	0.163891	0.0156303	0.00312005	0.00195516	0.0165444	-0.00633426	0.006502	0.00242202	0.00849789	0.00264498	-0.000866056	0.00784732	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0016016	-0	-0.00707024	-0	-0	-0	0	0
0.430122	0.0240405	0.0128987	-0.00751973	0.163462	0.015092	0.0039619	0.00195516	0.0165444	-0.00633426	0.00650951	0.00319938	0.00880782	0.00327197	-0.00171593	0.00829725	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00162386	-0	-0.00711835	-0	-0	-0	0	0
0.440141	0.0239795	0.0127259	-0.00703203	0.1625	0.0142896	0.00516169	0.00262092	0.0170226	-0.00675158	0.00650951	0.00319938	0.00880782	0.00363406	-0.00212344	0.00826475	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0014839	-0	-0.00686845	-0	-0	-0	0	0
0.450113	0.0238243	0.0125611	-0.00675856	0.161612	0.0138683	0.00574202	0.00270122	0.0170182	-0.00661283	0.00650951	0.00319938	0.00880782	0.00363406	-0.00212344	0.00826475	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00148018	-0	-0.00678151	-0	-0	-0	0	0
0.460141	0.0234382	0.0123781	-0.00646688	0.161088	0.0137467	0.00612037	0.00224522	0.0164965	-0.00599017	0.00650951	0.00319938	0.00880782	0.00428855	-0.0024062	0.00736587	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00145627	-0	-0.00669685	-0	-0	-0	0	0
0.470075	0.0234382	0.0123781	-0.00646688	0.160642	0.0136212	0.0063633	0.00165801	0.0160107	-0.0053101	0.00594194	0.00402136	0.00832119	0.00449349	-0.00239986	0.00666797	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00138816	-0	-0.00662593	-0	-0	-0	0	0
0.480089	0.0221577	0.0121345	-0.00586345	0.160642	0.0136212	0.0063633	0.000966261	0.015549	-0.00447252	0.00594194	0.00402136	0.00832119	0.00449349	-0.00239986	0.00666797	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00133149	-0	-0.00651399	-0	-0	-0	0	0
0.490101	0.0213884	0.0121102	-0.00551837	0.159668	0.0133111	0.00682125	0.000150023	0.0151565	-0.00350879	0.00594194	0.00402136	0.00832119	0.00449349	-0.00239986	0.00666797	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00126211	-0	-0.00633469	-0	-0	-0	0	0
0.500141	0.0200962	0.0121861	-0.00492293	0.159086	0.0131538	0.00742499	-0.000686035	0.014827	-0.00241547	0.00594194	0.00402136	0.00832119	0.00481762	-0.00166249	0.00344243	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00118728	-0	-0.00600623	-0	-0	-0	0	0
0.510117	0.0200962	0.0121861	-0.00492293	0.158944	0.0130997	0.00759493	-0.00158517	0.0145231	-0.00124016	0.0049697	0.00201169	0.00625097	0.00481762	-0.00166249	0.00344243	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00115623	-0	-0.00577849	-0	-0	-0	0	0
0.520149	0.0200962	0.0121861	-0.00492293	0.158917	0.0130628	0.00769101	-0.0028946	0.0141139	0.00048929	0.00467146	0.0014284	0.00573873	0.00508422	-0.00130264	0.00247304	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00112179	-0	-0.00571998	-0	-0	-0	0	0
0.53012	0.0191095	0.0122925	-0.00452283	0.158908	0.0130678	0.00774251	-0.00382566	0.0138699	0.00157891	0.00467146	0.0014284	0.00573873	0.00508422	-0.00130264	0.00247304	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00107787	-0	-0.00564366	-0	-0	-0	0	0
0.540091	0.0159922	0.0125581	-0.00376034	0.158908	0.0130678	0.00774251	-0.00478556	0.0136275	0.00262971	0.00443048	0.000747918	0.00523932	0.00508422	-0.00130264	0.00247304	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00106066	-0	-0.00547913	-0	-0	-0	0	0
0.550093	0.0144531	0.0126109	-0.00357429	0.15894	0.0130986	0.00774991	-0.00575624	0.0133623	0.00362842	0.00443048	0.000747918	0.00523932	0.00679309	-0.00103733	-0.00234083	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00105912	-0	-0.00510035	-0	-0	-0	0	0
0.56014	0.0135514	0.0126265	-0.00342243	0.159018	0.0131657	0.00766617	-0.00669244	0.0131333	0.00455996	0.00394482	-0.00157546	0.00346314	0.00679309	-0.00103733	-0.00234083	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00104115	-0	-0.00488993	-0	-0	-0	0	0
0.570093	0.0135514	0.0126265	-0.00342243	0.15904	0.0132817	0.0075009	-0.00669244	0.0131333	0.00455996	0.00380588	-0.0027334	0.00235591	0.0067355	-0.00135035	-0.00488313	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00101859	-0	-0.00474927	-0	-0	-0	0	0
0.580099	0.0120665	0.0127119	-0.00314228	0.159041	0.0133624	0.0073485	-0.00760772	0.012965	0.00547189	0.00378736	-0.00351652	0.001495	0.0067355	-0.00135035	-0.00488313	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00103971	-0	-0.00477015	-0	-0	-0	0	0
0.590098	0.0115292	0.0127784	-0.00305454	0.159002	0.0133896	0.00718036	-0.0096992	0.0129118	0.00742822	0.00377088	-0.00427453	0.000658781	0.0067355	-0.00135035	-0.00488313	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00103188	-0	-0.00456278	-0	-0	-0	0	0
0.600102	0.0110283	0.0128856	-0.00299995	0.159102	0.0135451	0.006977	-0.0104246	0.0130538	0.00815103	0.00387636	-0.00496294	-0.000193127	0.00664676	-0.00141986	-0.00611681	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00104522	-0	-0.00437618	-0	-0	-0	0	0
0.610119	0.0110283	0.0128856	-0.00299995	0.159102	0.0135451	0.006977	-0.0110008	0.0132637	0.00877749	0.00399653	-0.0055746	-0.000997444	0.00477589	-0.00158169	-0.008687	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00106724	-0	-0.00428088	-0	-0	-0	0	0
0.620155	0.0100096	0.0131674	-0.00297048	0.159132	0.0137731	0.006783	-0.0114113	0.0135125	0.00925786	0.00399653	-0.0055746	-0.000997444	0.00402721	-0.00156289	-0.00901488	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00110011	-0	-0.00419193	-0	-0	-0	0	0
0.630112	0.0097367	0.0133007	-0.00300074	0.158264	0.0141951	0.0064116	-0.0117791	0.0137093	0.00966196	0.00399653	-0.0055746	-0.000997444	0.00402721	-0.00156289	-0.00901488	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00120984	-0	-0.00404807	-0	-0	-0	0	0
0.640141	0.00950358	0.0134046	-0.00311031	0.157747	0.0143721	0.00607941	-0.0122831	0.0138921	0.0100566	0.00441162	-0.00668352	-0.00284799	0.00402721	-0.00156289	-0.00901488	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00126463	-0	-0.00394546	-0	-0	-0	0	0
0.650111	0.0093351	0.0135209	-0.00329141	0.157496	0.0147286	0.0056379	-0.0122831	0.0138921	0.0100566	0.00441162	-0.00668352	-0.00284799	0.00278141	-0.00145134	-0.00926676	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00133025	-0	-0.00387773	-0	-0	-0	0	0
0.660095	0.00920149	0.0136558	-0.00351841	0.157319	0.0150539	0.00517082	-0.0128973	0.013993	0.0102723	0.00495085	-0.00668694	-0.00341989	0.00225093	-0.000634871	-0.00938718	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00137663	-0	-0.00386435	-0	-0	-0	0	0
0.670073	0.00901304	0.0138514	-0.00387099	0.157319	0.0150539	0.00517082	-0.0130439	0.014035	0.0102604	0.00495085	-0.00668694	-0.00341989	0.00197555	-0.000176941	-0.00932555	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00139892	-0	-0.00379507	-0	-0	-0	0	0
0.680106	0.0089221	0.0139922	-0.00410233	0.157289	0.0153858	0.00473461	-0.0131213	0.0140298	0.0102066	0.00495085	-0.00668694	-0.00341989	0.00166019	8.90025e-05	-0.00932043	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00145532	-0	-0.00377704	-0	-0	-0	0	0
0.690113	0.00882589	0.0141141	-0.0043309	0.157407	0.0161561	0.00368923	-0.0132026	0.0139876	0.0101067	0.00524243	-0.00654497	-0.00366054	0.00166019	8.90025e-05	-0.00932043	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00154701	-0	-0.00381188	-0	-0	-0	0	0
0.700117	0.008781	0.0142362	-0.00451287	0.157434	0.0167398	0.0029256	-0.0133642	0.0138514	0.00990368	0.00524243	-0.00654497	-0.00366054	0.00139115	8.36549e-05	-0.00947059	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.0015844	-0	-0.00380532	-0	-0	-0	0	0
0.710111	0.008781	0.0142362	-0.00451287	0.157434	0.0167398	0.0029256	-0.0134914	0.0137531	0.00975655	0.00623244	-0.00544405	-0.00512529	0.00065191	-0.000370549	-0.0100039	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00161079	-0	-0.00378617	-0	-0	-0	0	0
0.720116	0.008781	0.0142362	-0.00451287	0.157448	0.0169932	0.00254913	-0.0136373	0.0136354	0.00969321	0.00641756	-0.00521379	-0.00559588	0.000382754	-0.000735235	-0.0102896	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00162557	-0	-0.0037719	-0	-0	-0	0	0
0.730121	0.00881947	0.0145398	-0.00524592	0.157539	0.0172012	0.00214085	-0.0137946	0.0135231	0.00973154	0.00649922	-0.00498807	-0.00611335	0.000382754	-0.000735235	-0.0102896	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00162178	-0	-0.00375159	-0	-0	-0	0	0
0.740149	0.00876177	0.0146477	-0.00556583	0.157539	0.0172012	0.00214085	-0.0139786	0.0134276	0.00979113	0.00649922	-0.00498807	-0.00611335	6.60025e-05	-0.00150015	-0.0108329	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00165045	-0	-0.0037729	-0	-0	-0	0	0
0.750116	0.00863277	0.0147383	-0.00602818	0.157539	0.0172012	0.00214085	-0.0141291	0.0133627	0.00980176	0.00645358	-0.00465859	-0.00682947	-0.000187909	-0.00196875	-0.011048	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00164926	-0	-0.00375142	-0	-0	-0	0	0
0.760116	0.00863277	0.0147383	-0.00602818	0.158829	0.0178181	0.000530158	-0.0143846	0.0132669	0.00983926	0.00631623	-0.00434289	-0.00760081	-0.000187909	-0.00196875	-0.011048	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00165013	-0	-0.00372927	-0	-0	-0	0	0
0.770106	0.00886688	0.0148309	-0.00687943	0.158829	0.0178181	0.000530158	-0.0146248	0.0132007	0.00999649	0.00631623	-0.00434289	-0.00760081	-0.000845948	-0.00296498	-0.0110799	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00169696	-0	-0.00391762	-0	-0	-0	0	0
0.780116	0.00886688	0.0148309	-0.00687943	0.15916	0.0179622	0.000220331	-0.0148211	0.0131666	0.01014	0.00619297	-0.00396644	-0.00814778	-0.000845948	-0.00296498	-0.0110799	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00169873	-0	-0.00393533	-0	-0	-0	0	0
0.790111	0.00935153	0.0148486	-0.00705961	0.159621	0.0180713	-6.31121e-05	-0.0148922	0.013186	0.0101623	0.006134	-0.0037482	-0.00834551	-0.000868136	-0.0034089	-0.0107122	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00171588	-0	-0.00403757	-0	-0	-0	0	0
0.800137	0.00938855	0.0148397	-0.00701448	0.160249	0.0181103	-0.000565439	-0.0148281	0.0131983	0.0100944	0.00593745	-0.00328305	-0.00856776	-0.000868136	-0.0034089	-0.0107122	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00172004	-0	-0.00417649	-0	-0	-0	0	0
0.810113	0.00982898	0.0148572	-0.00714451	0.160559	0.0181729	-0.000806333	-0.0148102	0.0132007	0.0099852	0.00593745	-0.00328305	-0.00856776	-0.00065165	-0.00352325	-0.0105328	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00172523	-0	-0.00422866	-0	-0	-0	0	0
0.820148	0.0101895	0.0148977	-0.00737009	0.160957	0.0182804	-0.000916287	-0.0150463	0.0131758	0.00976406	0.00593745	-0.00328305	-0.00856776	-0.000422487	-0.00356977	-0.0101498	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00172734	-0	-0.00426849	-0	-0	-0	0	0
0.830118	0.0104465	0.0149639	-0.00772804	0.161507	0.0183908	-0.000982774	-0.0152747	0.0131773	0.00955374	0.00575498	-0.00251322	-0.00874984	-0.00031214	-0.00345727	-0.0096972	3.11136e-05	0.397502	0.247427	-0.115788	-1.56635	1.44397	0	-0.00174106	-0	-0.00438948	-0	-0	-0	0	0
