-0	0.0707572	0.0533583	0	0.00193831	-0.000147375	0.00115069	-0.000386433	0.00117118	-0.000332904	0.000355583	-0.000913458	-0.000303285	-0.000625696	0.000324107	-0.00148072	-0.00333915	0.00108016	0.000300185	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.010131	0.00193831	-0.000147375	0.00115069	-0.00042499	0.00126503	-0.000625997	0.000380917	-0.000914795	-0.000223939	-0.000475763	0.000416665	-0.00107359	-0.00340685	0.00106761	0.00057468	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.020098	0.00193831	-0.000147375	0.00115069	-0.00042499	0.00126503	-0.000625997	0.000380917	-0.000914795	-0.000223939	-0.000431259	0.000450436	-0.000899687	-0.0034817	0.00103273	0.00122149	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.030065	0.00193831	-0.000147375	0.00115069	-0.000412318	0.00135676	-0.000618596	0.000509388	-0.00108828	-0.000177166	-0.000431259	0.000450436	-0.000899687	-0.00353746	0.00102378	0.00149712	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.04011	0.00193831	-0.000147375	0.00115069	-0.000453393	0.0014122	-0.000605382	0.000363915	-0.00130028	-7.80243e-05	-0.000431259	0.000450436	-0.000899687	-0.00353746	0.00102378	0.00149712	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.050136	0.00193831	-0.000147375	0.00115069	-0.000490994	0.00142078	-0.000671873	0.000363915	-0.00130028	-7.80243e-05	-0.000303524	0.000485731	-0.000436958	-0.00373109	0.00110224	0.00183836	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.060107	0.00233459	-0.00026827	0.0015349	-0.000554765	0.00142157	-0.000746452	-0.000201	-0.00145799	-0.000104276	-0.000350637	0.000416676	-0.000334112	-0.00373109	0.00110224	0.00183836	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.070124	0.00233459	-0.00026827	0.0015349	-0.000554765	0.00142157	-0.000746452	-0.000414657	-0.0015067	-0.000154808	-0.000396275	0.000336823	-0.000339588	-0.00373109	0.00110224	0.00183836	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.080103	0.00223237	-0.000342566	0.00167265	-0.000937698	0.00143141	-0.000579759	-0.000542437	-0.00153894	-0.000197113	-0.000476826	0.00025085	-0.000363442	-0.00373109	0.00110224	0.00183836	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
-0	0.0707572	0.0533583	0.09014	0.00219862	-0.000370053	0.00172197	-0.000960299	0.00144256	-0.000506483	-0.000542437	-0.00153894	-0.000197113	-0.000490747	0.000137879	-0.000461547	-0.00412072	0.00128693	0.00195203	0.216851	0.399243	0.296642	2.23642	-0.547371	-2.34437	0.216851	0.399243	0.196642	5358	0	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0	
