0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23400	
0.008075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23359	
0.016105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23319	
0.024073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23279	
0.032062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23239	
0.040081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23199	
0.04808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23159	
0.056105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23119	
0.064137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23079	
0.072088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-23039	
0.080108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22999	
0.088115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22959	
0.096117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22919	
0.104085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22879	
0.112082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22839	
0.120059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5340	0	0	-1	-1	0	0	0	0	0	0	0	0	-22799	
0.12806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5338	0	0	-1	-1	0	0	0	0	0	0	0	0	-22739	
0.136098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5336	0	0	-1	-1	0	0	0	0	0	0	0	0	-22679	
0.144087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5336	0	0	-1	-1	0	0	0	0	0	0	0	0	-22639	
0.152067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5334	0	0	-1	-1	0	0	0	0	0	0	0	0	-22579	
0.160069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5332	0	0	-1	-1	0	0	0	0	0	0	0	0	-22519	
0.168065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5330	0	0	-1	-1	0	0	0	0	0	0	0	0	-22459	
0.176076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5330	0	0	-1	-1	0	0	0	0	0	0	0	0	-22419	
0.184106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5330	0	0	-1	-1	0	0	0	0	0	0	0	0	-22379	
0.192118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5330	0	0	-1	-1	0	0	0	0	0	0	0	0	-22339	
0.200086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5330	0	0	-1	-1	0	0	0	0	0	0	0	0	-22299	
0.208078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5324	0	0	-1	-1	0	0	0	0	0	0	0	0	-22200	
0.216134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5318	0	0	-1	-1	0	0	0	0	0	0	0	0	-22099	
0.224085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5318	0	0	-1	-1	0	0	0	0	0	0	0	0	-22060	
0.232091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5316	0	0	-1	-1	0	0	0	0	0	0	0	0	-22000	
0.240081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5314	0	0	-1	-1	0	0	0	0	0	0	0	0	-21940	
0.248082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5312	0	0	-1	-1	0	0	0	0	0	0	0	0	-21880	
0.256132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5312	0	0	-1	-1	0	0	0	0	0	0	0	0	-21840	
0.264083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5312	0	0	-1	-1	0	0	0	0	0	0	0	0	-21800	
0.272096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5310	0	0	-1	-1	0	0	0	0	0	0	0	0	-21740	
0.280084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5310	0	0	-1	-1	0	0	0	0	0	0	0	0	-21700	
0.288079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5306	0	0	-1	-1	0	0	0	0	0	0	0	0	-21620	
0.296111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5304	0	0	-1	-1	0	0	0	0	0	0	0	0	-21560	
0.304072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5304	0	0	-1	-1	0	0	0	0	0	0	0	0	-21521	
0.312118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5304	0	0	-1	-1	0	0	0	0	0	0	0	0	-21480	
0.320144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5302	0	0	-1	-1	0	0	0	0	0	0	0	0	-21420	
0.328068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5300	0	0	-1	-1	0	0	0	0	0	0	0	0	-21361	
0.33607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5298	0	0	-1	-1	0	0	0	0	0	0	0	0	-21301	
0.344134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5298	0	0	-1	-1	0	0	0	0	0	0	0	0	-21261	
0.352084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5298	0	0	-1	-1	0	0	0	0	0	0	0	0	-21221	
0.360144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5298	0	0	-1	-1	0	0	0	0	0	0	0	0	-21181	
0.368074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5298	0	0	-1	-1	0	0	0	0	0	0	0	0	-21142	
0.376105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5294	0	0	-1	-1	0	0	0	0	0	0	0	0	-21062	
0.384132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5294	0	0	-1	-1	0	0	0	0	0	0	0	0	-21022	
0.392089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5288	0	0	-1	-1	0	0	0	0	0	0	0	0	-20922	
0.400109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.217439	0.399547	0.295294	2.23692	-0.548643	-2.34441	0	0	0	5288	0	0	-1	-1	0	0	0	0	0	0	0	0	-20882	
