0	-0.00529825	0.00336216	-0.00282275	-0.00114754	0.00350025	0.00237034	-0.00233554	0.00476424	-0.00331896	-0.0065785	-0.00446859	0.00144856	-0.000781629	-0.00184886	-0.000351287	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	-5.89789e-05	-0.00230358	0	0	0	0	0	0	0	0	0	0	0	0	
0.010076	-0.00591138	0.00364179	-0.00316109	-0.00115878	0.00359696	0.00244802	-0.00242377	0.00480767	-0.00333551	-0.00559724	-0.00446692	0.00115801	-0.000781629	-0.00184886	-0.000351287	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.000172401	-0.00209561	0	0	0	0	0	0	0	0	0	0	0	0	
0.020118	-0.00612429	0.0037331	-0.00327296	-0.00153276	0.00372826	0.00243151	-0.00242377	0.00480767	-0.00333551	-0.00526852	-0.00433469	0.00114701	0.00200844	-0.00327614	-0.000326503	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.000311297	-0.00142782	0	0	0	0	0	0	0	0	0	0	0	0	
0.030132	-0.00616907	0.00373589	-0.00326401	-0.00166191	0.00374255	0.00240184	-0.00248495	0.00484402	-0.0033188	-0.00526852	-0.00433469	0.00114701	0.00200844	-0.00327614	-0.000326503	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.000319431	-0.00143404	0	0	0	0	0	0	0	0	0	0	0	0	
0.040125	-0.00617564	0.00373166	-0.00321392	-0.00180522	0.00375213	0.00233483	-0.00248495	0.00484402	-0.0033188	-0.00526852	-0.00433469	0.00114701	0.000646191	-0.00474401	-0.000961085	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.000809549	-0.00173762	0	0	0	0	0	0	0	0	0	0	0	0	
0.050097	-0.00609701	0.00373017	-0.00309757	-0.00196027	0.0037595	0.00228708	-0.00268149	0.00507138	-0.00325973	-0.00526852	-0.00433469	0.00114701	9.52953e-05	-0.00499994	-0.00116313	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00093827	-0.00184143	0	0	0	0	0	0	0	0	0	0	0	0	
0.060119	-0.00609701	0.00373017	-0.00309757	-0.0021357	0.00375296	0.00222387	-0.00264734	0.00515713	-0.00326686	-0.00526852	-0.00433469	0.00114701	-0.000452401	-0.00686147	-0.0012861	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00145374	-0.00203886	0	0	0	0	0	0	0	0	0	0	0	0	
0.070143	-0.00604832	0.00373012	-0.00293914	-0.00236564	0.00377048	0.00214236	-0.00255861	0.00525068	-0.00331852	-0.00526852	-0.00433469	0.00114701	0.000201629	-0.0075606	-0.000926365	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00156997	-0.00196292	0	0	0	0	0	0	0	0	0	0	0	0	
0.080117	-0.00600607	0.00373601	-0.00284797	-0.00248391	0.00378802	0.00207621	-0.00246499	0.00531801	-0.00335075	-0.00341183	-0.00370164	0.00081919	0.000201629	-0.0075606	-0.000926365	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.0019776	-0.00142575	0	0	0	0	0	0	0	0	0	0	0	0	
0.090116	-0.00597378	0.00371759	-0.0027737	-0.00260543	0.00379081	0.00205189	-0.00239167	0.00536807	-0.00341639	-0.00341183	-0.00370164	0.00081919	-0.000455245	-0.00765304	-0.000939628	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00207844	-0.0015813	0	0	0	0	0	0	0	0	0	0	0	0	
0.100122	-0.00597378	0.00371759	-0.0027737	-0.00270368	0.00381797	0.0020747	-0.00238801	0.0053627	-0.00343447	-0.00219838	-0.0041858	0.00112269	-0.00078911	-0.00819572	-0.001208	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00251982	-0.00156254	0	0	0	0	0	0	0	0	0	0	0	0	
0.110098	-0.00595145	0.00369896	-0.00267134	-0.00277145	0.00383416	0.00211377	-0.00238801	0.0053627	-0.00343447	-0.00182217	-0.00433159	0.00134437	-0.00078911	-0.00819572	-0.001208	0.100939	0.318834	0.310312	2.23011	-0.548822	-2.35277	0.120939	0.398834	0.250312	6252	-1	0	-1	-1	0	0.00261495	-0.00154809	0	0	0	0	0	0	0	0	0	0	0	0	
