0	-6.73678e-05	-1.0985e-05	-5.92977e-05	4.60141e-05	-2.84899e-05	4.68201e-05	-0.000237695	0.000307192	3.64259e-06	-3.02181e-05	0.000324644	9.04991e-06	-0.00181113	-0.00356637	-0.000898553	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.010147	-0.000108719	1.37729e-05	-6.9407e-05	4.60141e-05	-2.84899e-05	4.68201e-05	-0.000237695	0.000307192	3.64259e-06	-6.21404e-05	0.000371557	-1.36975e-05	-0.00214375	-0.00361659	-0.000773374	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.02011	-0.000108719	1.37729e-05	-6.9407e-05	4.62529e-05	-1.97285e-05	2.87895e-05	-0.000261396	0.000314515	4.04322e-07	-6.21404e-05	0.000371557	-1.36975e-05	-0.00250902	-0.00346952	-0.000813651	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.030105	-0.00010115	1.45512e-05	-6.9556e-05	3.3378e-05	-1.9758e-05	5.76678e-05	-0.000261396	0.000314515	4.04322e-07	-0.000138242	0.000272522	-2.79655e-05	-0.00318299	-0.00337722	-0.00103783	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.040126	-0.000105695	2.13314e-05	-5.50773e-05	2.83715e-05	-2.03247e-05	3.28126e-05	-0.000261396	0.000314515	4.04322e-07	-0.000138242	0.000272522	-2.79655e-05	-0.00290105	-0.00312514	-0.000839507	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.050149	-0.000117541	2.76403e-05	-4.07735e-05	2.83715e-05	-2.03247e-05	3.28126e-05	-0.000295466	0.000310376	8.20797e-06	-0.000138242	0.000272522	-2.79655e-05	-0.0025963	-0.002638	-0.000716685	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.060128	-0.000132651	3.76515e-05	-3.85356e-05	3.54647e-05	1.57913e-06	-2.19047e-05	-0.000295466	0.000310376	8.20797e-06	8.11438e-05	-9.30844e-05	0.000170205	-0.00209604	-0.00219466	-0.000291368	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.070154	-0.000132651	3.76515e-05	-3.85356e-05	4.95914e-05	-1.46043e-05	-4.63422e-05	-0.000324966	0.000355628	-1.03814e-05	8.77409e-05	-0.000100546	0.00023957	-0.00209604	-0.00219466	-0.000291368	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.080121	-0.00014654	7.5721e-05	-4.48302e-05	4.95914e-05	-1.46043e-05	-4.63422e-05	-0.000324966	0.000355628	-1.03814e-05	9.22272e-05	-0.00016613	0.000312142	-0.00236142	-0.000880942	0.00041579	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.09012	-0.00014654	7.5721e-05	-4.48302e-05	1.79411e-05	-9.38788e-06	-1.68084e-05	-0.000324966	0.000355628	-1.03814e-05	7.16058e-05	-0.000226824	0.00034342	-0.00254271	0.000246773	0.000675516	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.100095	-0.0001487	6.22382e-05	-3.717e-05	1.79411e-05	-9.38788e-06	-1.68084e-05	-0.000353083	0.000392732	-3.90267e-05	7.96547e-05	-0.000221351	0.000332156	-0.00270311	0.00127841	0.000834301	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.110124	-0.000184329	8.13069e-05	-4.18927e-05	1.79411e-05	-9.38788e-06	-1.68084e-05	-0.000356477	0.000407476	-5.45718e-05	7.96547e-05	-0.000221351	0.000332156	-0.00264762	0.0024677	0.00103114	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.12013	-0.000187592	8.59169e-05	-3.75317e-05	-1.84779e-05	3.11437e-05	-2.84907e-05	-0.00034618	0.000386612	-5.81845e-05	7.96547e-05	-0.000221351	0.000332156	-0.00211638	0.00324301	0.00121618	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.130155	-0.000187592	8.59169e-05	-3.75317e-05	-3.27236e-05	2.52136e-05	-4.94416e-05	-0.000349721	0.000388427	-6.72658e-05	7.96547e-05	-0.000221351	0.000332156	-0.00211638	0.00324301	0.00121618	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.140141	-0.000213446	9.68129e-05	-4.62205e-05	-1.15638e-05	2.59282e-05	-3.67461e-05	-0.000350817	0.000374133	-7.39745e-05	7.96547e-05	-0.000221351	0.000332156	-0.00183206	0.00347494	0.00141176	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.150143	-0.000213446	9.68129e-05	-4.62205e-05	-3.89819e-05	2.12201e-05	-4.29149e-05	-0.000359043	0.000367705	-7.60976e-05	0.000249809	-0.000281328	-4.49068e-05	-0.00156302	0.0038268	0.00141735	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.160116	-0.000214609	8.76593e-05	-6.07501e-05	-3.89819e-05	2.12201e-05	-4.29149e-05	-0.000371259	0.000333218	-6.71191e-05	0.000249809	-0.000281328	-4.49068e-05	-0.00136623	0.00374762	0.00133629	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.170148	-0.000230197	9.37125e-05	-8.31731e-05	-3.89819e-05	2.12201e-05	-4.29149e-05	-0.000366249	0.000328706	-5.21097e-05	0.00012494	-0.000380963	-0.000122359	-0.00110525	0.00412662	0.00144457	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.180124	-0.000248482	9.97855e-05	-0.000111424	-9.18014e-06	3.03987e-05	-6.73829e-05	-0.000366249	0.000328706	-5.21097e-05	-2.84058e-06	-0.000384345	-0.000183911	-0.000511746	0.00483471	0.00131572	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.190141	-0.000289298	0.000120718	-0.000116713	-9.18014e-06	3.03987e-05	-6.73829e-05	-0.000373736	0.00032749	-4.60253e-05	-4.26047e-05	-0.000395204	-0.000214526	-9.5707e-05	0.00511398	0.00139416	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.200144	-0.000277944	0.000123844	-0.00012565	-9.18014e-06	3.03987e-05	-6.73829e-05	-0.000373736	0.00032749	-4.60253e-05	-4.26047e-05	-0.000395204	-0.000214526	3.26955e-05	0.00541933	0.00122165	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.210121	-0.00027246	0.00011695	-0.000125005	-1.68101e-05	4.80121e-05	-6.74125e-05	-0.00031145	0.000290119	-5.86542e-05	-4.26047e-05	-0.000395204	-0.000214526	-0.000193802	0.00622299	0.00118892	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.220119	-0.000274637	0.00011768	-0.000138047	-2.33652e-05	7.62997e-06	-4.95016e-05	-0.000273277	0.000281604	-8.91524e-05	-5.98752e-06	-0.000266056	-0.000132666	-0.000193802	0.00622299	0.00118892	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
0.230118	-0.000263432	0.000127339	-0.000139209	-2.33652e-05	7.62997e-06	-4.95016e-05	-0.000273277	0.000281604	-8.91524e-05	-5.98752e-06	-0.000266056	-0.000132666	-0.00079057	0.00670027	0.00125453	0.101268	0.318094	0.310044	2.23181	-0.545642	-2.34953	0.121268	0.398094	0.250044	6258	-1	0	-1	-1	0	-0	0	0	-0	-0	-0	0	0
